namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A3,Misleading reasoning,1237866c-7089-42d1-a1e2-9f90b9d61148,5d87eeab-5856-4d45-a121-b8937f0db3f3,Misleading reasoning,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q6.A7,Appeal to Ignorance,7831ea7f-613d-4603-9990-60698db3656d,5eae364e-0a8c-41f3-b928-9a40e935d64d,Appeal to Ignorance,1,1,595,776,"if it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q6.A1,Begging the Question,59994ba5-740d-46f2-855a-25e103a1e0d0,042de50e-1e80-47c2-b863-291549dfcbb0,Begging the Question,1,1,117,333,"An American pundit speculates that the United States is keeping its sanctions against Iran in order to complement the bans\u2019 effect with the scourge of the new coronavirus that he believes might be a US-made bioweapon"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A1,Extremely,bde68fe4-031a-471c-a587-3ff8751df954,82d2af5c-9d7f-4fc3-841b-023c7a63139a,Extremely,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A4,4,1560f682-d831-4061-a082-b33936be126c,d51f4763-396a-4bf9-87da-25f8a62e9282,4,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A9,9,d1ca4968-9555-464f-b098-db4a2f52b7a8,8b4a704d-e002-4cf8-b5b4-05e276972312,9,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,c762fc69-154b-4c66-8862-d13d9e2349c1,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:58:42.706395,2020-03-23 23:04:09.914450,327.208055,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A6,None of the above,57582307-7dbd-45d4-a725-48d3e14c27fb,fa6bc4c6-a9bb-46bb-99b2-ca8aa23c0788,None of the above,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,c762fc69-154b-4c66-8862-d13d9e2349c1,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:58:42.706395,2020-03-23 23:04:09.914450,327.208055,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A8,8,f5614945-1ad3-4cd3-beae-8794d89e30a0,eaefde24-6cfa-4d49-992b-df3853187935,8,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,c762fc69-154b-4c66-8862-d13d9e2349c1,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:58:42.706395,2020-03-23 23:04:09.914450,327.208055,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A3,3,a57dc5cc-4561-4c00-90ef-dd11770d0f08,5b286724-c0d3-469d-9a0a-382828f3a069,3,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",6642213f-f85e-415a-aef3-eb64e59d4a9a,b50f2c1c-a330-4582-8104-2d5ba112828e,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),ec3f18f7-f1a6-42a1-860d-d6522781716a,d1806d31-9138-4b9d-9353-bac7bcc464a7,An evaluative judgment (claims about something being good or bad),0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A3,Misleading reasoning,1237866c-7089-42d1-a1e2-9f90b9d61148,54699f3f-d772-4848-99d9-d8367e26284f,Misleading reasoning,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q2.A6,No misleading reasoning about probability or frequency,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,fe8a768f-06d9-4727-a627-d1631a848fed,No misleading reasoning about probability or frequency,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A6,Other appeals to biases,a9b9f91f-8975-4020-8739-9b03561cf7ac,5fbc0587-6dec-4b23-be1e-01e6f3523e6e,Other appeals to biases,1,2,595,776,"if it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A6,Other appeals to biases,a9b9f91f-8975-4020-8739-9b03561cf7ac,5fbc0587-6dec-4b23-be1e-01e6f3523e6e,Other appeals to biases,1,2,117,333,"An American pundit speculates that the United States is keeping its sanctions against Iran in order to complement the bans\u2019 effect with the scourge of the new coronavirus that he believes might be a US-made bioweapon"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q6.A9,Other logical fallacy,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,08c032b0-ef29-457a-bae0-62db52079be9,Other logical fallacy,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A1,Extremely,bde68fe4-031a-471c-a587-3ff8751df954,f4feb9ae-874f-464a-8b0e-093d1158769b,Extremely,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q8,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",T1.Q8.A1,placeholder answer for TEXT,c780a4ed-df90-41d6-81ff-b3e66bfb7eb3,09a9ae97-aabd-4c41-b2be-c3a340c45976,"In both parts the source is not even sure the main parts of his statements are true, yet seems to make confident claims about his conlusions.",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A5,5: Middling difficulty,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,7461bdd3-d837-47fb-8b17-f6f6fbdf7701,5: Middling difficulty,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A5,5: 50-50 that I had it on any given item,69646cca-7754-4054-bae7-e32fcc20b138,370b7b2f-33c0-4f47-a5a9-5fbe898c844d,5: 50-50 that I had it on any given item,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),ec3f18f7-f1a6-42a1-860d-d6522781716a,b2cf8122-4271-439e-92ab-8ac80a05f3bb,An evaluative judgment (claims about something being good or bad),0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A6,Other appeals to biases,a9b9f91f-8975-4020-8739-9b03561cf7ac,169d8819-76c1-4ca1-bc2d-613cd03a9c21,Other appeals to biases,1,1,595,776,"if it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A2,Very,b5a696b8-d51c-4d1e-984a-ce5953ec34b8,522f832b-bdbe-4546-9959-625e2650725a,Very,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q8,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",T1.Q8.A1,placeholder answer for TEXT,c780a4ed-df90-41d6-81ff-b3e66bfb7eb3,5e6e4c08-62d6-4ec5-b193-9f8ba6ee72c9,"The reasoning lacks any sort of evidence, is purely speculative.",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A5,5: Middling difficulty,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,a631fe3a-e859-4697-9158-55b4ff1d3dfa,5: Middling difficulty,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A6,6,898c5f14-2b2b-4e8e-84cb-33a5291569f8,39443ff2-2e4c-48f4-ac95-b2e5b2ea4fb6,6,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,8fcdd154-a648-4ead-b242-3d9c50bb75c7,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-04 00:53:09.582120,2020-07-04 00:55:43.300179,153.718059,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A3,Misleading reasoning,1237866c-7089-42d1-a1e2-9f90b9d61148,cc320a1f-8cbf-488f-a00b-fa79db3767c6,Misleading reasoning,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,8fcdd154-a648-4ead-b242-3d9c50bb75c7,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-04 00:53:09.582120,2020-07-04 00:55:43.300179,153.718059,Reasoning Specialist,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q6.A9,Other logical fallacy,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,7c0235c9-2625-4f47-9673-e379e6ec2419,Other logical fallacy,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,066f88ea-bea2-4c47-872b-d224b015a372,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,8fcdd154-a648-4ead-b242-3d9c50bb75c7,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-04 00:53:09.582120,2020-07-04 00:55:43.300179,153.718059,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A6,6,198cbfe9-64a0-417a-8c7e-f11d16bbda9c,0a361320-7a32-40ca-a317-56d921c044f3,6,0,0,0,0,
